"device","cpu","mcs","txpower","mean_load","mean_throughput","mean_goodput","mean_snr","mean_q7","mean_q11","mean_q25","mean_bler","mean_bsr","mean_turbo_its","mean_dectime","mean_overflows","mean_underflows","mean_lates"
"I7-5600U @ 2.60GHz",0.15,14,-3,17.25,2.17906080832206,2.16315377713863,11.269131147541,1,1,1,0.57044,132164.672131148,3.69868852459016,2529.70009926229,0.245901639344262,0.245901639344262,12.9344262295082
"I7-5600U @ 2.60GHz",0.15,14,-3,23,1.8788785300051,1.83992041739963,11.375185915493,1,1,1,0.503219,111287.507042254,3.73197183098591,2164.59619828169,0.225352112676056,0.267605633802817,12.9718309859155
"I7-5600U @ 2.60GHz",0.15,14,-3,28.75,2.02958924708463,2.02396363615761,11.8868253968254,1,1,1,0.556889,128307.301587302,3.68126984126984,2214.24867623809,0.238095238095238,0.238095238095238,12.952380952381
"I7-5600U @ 2.60GHz",0.15,14,-2,2.3,2.21801484590553,2.11994750464997,13.2839285714286,0.462445772638488,0.433034642009296,0.393674120563956,0.561817,28857.3035714286,2.99071428571429,1942.49370464286,0.214285714285714,0.214285714285714,12.0892857142857
"I7-5600U @ 2.60GHz",0.15,14,-2,5.75,2.17717543624941,2.16401545403317,12.2946031746032,0.913492063492063,0.913492063492063,0.874514634932198,0.55231,83130.746031746,3.62634920634921,1502.01926773016,0.238095238095238,0.238095238095238,13.5396825396825
"I7-5600U @ 2.60GHz",0.15,14,-2,11.5,2.08176956607153,2.07337356118521,12.2080163934426,1,1,1,0.57246,125948.196721311,3.71918032786885,2822.99034001639,0.245901639344262,0.262295081967213,13.1803278688525
"I7-5600U @ 2.60GHz",0.15,14,-2,17.25,2.16514184511141,2.16149507064141,11.9717307692308,1,1,1,0.63126,139236.923076923,3.61307692307692,2413.77426382692,0.25,0.269230769230769,12.9807692307692
"I7-5600U @ 2.60GHz",0.15,14,-2,23,1.77639122522038,1.75607588157781,13.8561194029851,1,1,1,0.523282,93156.8358208955,3.60134328358209,2574.619094,0.223880597014925,0.26865671641791,12.5820895522388
"I7-5600U @ 2.60GHz",0.15,14,-2,28.75,2.12402938017798,2.09731353131159,12.2058333333333,1,1,1,0.5686,132382.033333333,3.54433333333333,3307.9110677,0.233333333333333,0.25,13.3333333333333
"I7-5600U @ 2.60GHz",0.15,14,-1,2.3,2.23260699679823,2.10987347244088,14.7101091679887,0.40558699298446,0.391705041274052,0.365319711843427,0.533691,35826.097509254,2.72733713353589,3281.96342659771,0.209129448881002,0.2248518906904,11.4818119078989
"I7-5600U @ 2.60GHz",0.15,14,-1,5.75,2.02403167156639,1.99274599086259,13.0754959139223,0.866312008042769,0.861023675245091,0.839932898495269,0.5545,85597.4295394779,3.63652248737173,3671.57631675717,0.239971866127389,0.237343498531406,13.4015239634477
"I7-5600U @ 2.60GHz",0.15,14,-1,11.5,2.01743984015239,1.99925238829366,13.5956828703704,1,1,1,0.517466,117333.980324074,3.50755787037037,2897.81419451389,0.230324074074074,0.25462962962963,12.6354166666667
"I7-5600U @ 2.60GHz",0.15,14,-1,17.25,1.90389803815845,1.88218891892271,10.9904886634199,1,1,1,0.483361,107915.548788834,3.22671282149223,2170.66146781607,0.221491437484085,0.250942990832697,12.842277820219
"I7-5600U @ 2.60GHz",0.15,14,-1,23,2.04397611449666,2.01286560713805,12.8537930676289,1,1,1,0.541839,123570.88680286,3.67155108462571,3266.35710368938,0.230915021959798,0.256891367339129,12.9579173728427
"I7-5600U @ 2.60GHz",0.15,14,-1,28.75,1.87989976814911,1.83825994955974,12.5918242852152,1,1,1,0.441392333333333,91652.2216410893,2.96234295070683,1272.49500992956,0.20629292228752,0.206354627828678,11.5446652517847
"I7-5600U @ 2.60GHz",0.15,14,4,2.3,1.93177681681602,1.85341331835128,18.1871040322581,0.517780751632996,0.512031750352059,0.488394862015096,0.601149,50066.7006048387,3.38574932795699,1564.36092843985,0.243615591397849,0.292002688172043,15.3256048387097
"I7-5600U @ 2.60GHz",0.15,14,4,5.75,1.75217512641888,1.73364331317399,16.3789964912281,0.840529667812142,0.833854302422723,0.793841389772071,0.641095,87002.9889473684,4.03288245614035,1804.64389374596,0.281578947368421,0.196491228070175,15.02
"I7-5600U @ 2.60GHz",0.15,14,4,11.5,1.80783674143002,1.80134269646341,17.6147121842021,1,1,1,0.618778,115951.950271826,3.86852894147745,3055.85462192309,0.285577230572434,0.206427886152862,15.8540134314039
"I7-5600U @ 2.60GHz",0.15,14,4,17.25,1.0122907168894,0.98603756515579,14.527679178618,1,1,1,0.6593355,94059.3368970013,5.1217183833116,2141.30354478644,0.257887874837027,0.194784876140808,14.7670143415906
"I7-5600U @ 2.60GHz",0.15,14,4,23,1.80782993579646,1.77910921623001,16.1563363963294,1,1,1,0.586499,115341.385292659,4.14730654761905,2559.9962103776,0.251860119047619,0.212921626984127,13.8668154761905
"I7-5600U @ 2.60GHz",0.15,14,4,28.75,2.01594939626303,1.97391002628996,16.5900709331652,1,1,1,0.60835,126793.040983607,3.75995428751576,1652.94221656321,0.256147540983607,0.282471626733922,14.8932849936948
"I7-5600U @ 2.60GHz",0.15,14,14,2.3,1.79143658439679,1.70679170470937,20.7523064336075,0.392637360005288,0.386168521480479,0.364947383982611,0.6372905,28491.5470035253,4.33910105757932,4845.05675363925,0.22502937720329,0.240011750881316,12.0716803760282
"I7-5600U @ 2.60GHz",0.15,14,14,5.75,1.33528602894389,1.2875064102706,20.991245754717,1,1,1,0.645567,58641.9256718125,4.56116066323613,1711.7236109444,0.243853630646083,0.262721555174385,13.6174957118353
"I7-5600U @ 2.60GHz",0.15,14,14,11.5,1.93538456767232,1.91389323155152,22.7048660947152,1,1,1,0.6286365,127695.018188058,3.92545298558682,2177.25482968617,0.261839396019218,0.198009608785175,14.5041180507893
"I7-5600U @ 2.60GHz",0.15,14,14,17.25,1.61801279218087,1.58456598443048,22.2989597288676,1,1,1,0.5985505,112368.852073365,4.18977272727273,2072.58017297568,0.262759170653907,0.304226475279107,16.3923444976077
"I7-5600U @ 2.60GHz",0.15,14,14,23,1.69588864218607,1.68252682134976,22.9476018953634,1,1,1,0.628263,110356.18843985,4.08870927318296,2066.33172656532,0.24765037593985,0.256422305764411,13.8427318295739
"I7-5600U @ 2.60GHz",0.15,14,14,28.75,1.8234197528286,1.78686753165116,22.7239589345172,1,1,1,0.588789,120364.763734739,3.92692425083241,4059.03433183685,0.259156492785794,0.235016648168701,14.4782186459489
"I7-5600U @ 2.60GHz",0.15,16,-16,2.3,0,0,1.93463175675676,1,1,1,1,0,3.04391891891892,129.874155405405,0.136317567567568,0.109797297297297,7.00439189189189
"I7-5600U @ 2.60GHz",0.15,16,-16,5.75,0,0,2.21209048813428,1,1,1,1,0,3.46903337835231,144.800212232298,0.138915685896199,0.111132548716959,7.45629944047849
"I7-5600U @ 2.60GHz",0.15,16,-16,11.5,0,0,2.07001264069264,1,1,1,1,0,3.29177489177489,137.874891774892,0.144761904761905,0.118095238095238,7.62354978354978
"I7-5600U @ 2.60GHz",0.15,16,-16,17.25,0.14571581293436,0.143554289370495,2.56733383797544,1,1,1,1,166803.203653789,6.12619047619048,3019.2741174988,0.287810721772986,0.249625636418089,15.9013177598083
"I7-5600U @ 2.60GHz",0.15,16,-16,23,0,0,2.30733333333333,1,1,1,1,0,3.6,152.786666666667,0.133333333333333,0.106666666666667,6.98666666666667
"I7-5600U @ 2.60GHz",0.15,16,-16,28.75,0,0,2.16142857142857,1,1,1,1,0,3.42857142857143,145.471428571429,0.142857142857143,0.157142857142857,7.24285714285714
"I7-5600U @ 2.60GHz",0.15,16,-15,2.3,1.13131553107335e-05,9.69699026634299e-06,0.726166666666667,1,1,1,1,0,0.683333333333333,42.5,0.133333333333333,0.166666666666667,7.63333333333333
"I7-5600U @ 2.60GHz",0.15,16,-15,5.75,0.0712719617789191,0.0697839864367962,3.62167857142857,1,1,1,0.73238,37728.5,0.896428571428571,294.285714285714,0.214285714285714,0.285714285714286,14.1785714285714
"I7-5600U @ 2.60GHz",0.15,16,-15,11.5,0,0,2.56608108108108,1,1,1,1,0,2.97297297297297,130.283783783784,0.135135135135135,0.121621621621622,7.13513513513514
"I7-5600U @ 2.60GHz",0.15,16,-15,17.25,0,0,2.381375,1,1,1,1,0,2.75,116.8375,0.125,0.1125,6.625
"I7-5600U @ 2.60GHz",0.15,16,-15,23,0.324389531025563,0.32030658834801,3.90992307692308,1,1,1,0.47365,117256.246153846,2.53184615384615,671.789242784615,0.2,0.184615384615385,12.2923076923077
"I7-5600U @ 2.60GHz",0.15,16,-15,28.75,0,0,2.30463414634146,1,1,1,1,0,2.68292682926829,116.670731707317,0.121951219512195,0.134146341463415,6.53658536585366
"I7-5600U @ 2.60GHz",0.15,16,-14,2.3,0.00730851322756699,0.000492911732508932,4.8259705882353,1,1,1,1,36734.5,6.50558823529412,2503.79208985294,0.264705882352941,0.588235294117647,21.6470588235294
"I7-5600U @ 2.60GHz",0.15,16,-14,5.75,0.00714574223727923,0.000116869616030268,7.13934583333333,1,1,1,1,45488,4.5175,3935.26863608333,0.208333333333333,0.5,20.1666666666667
"I7-5600U @ 2.60GHz",0.15,16,-14,11.5,0.00646050148718425,0.000119663815267305,3.95526315789474,1,1,1,1,12949.8947368421,2.98473684210526,1426.68417455263,0.210526315789474,0.394736842105263,14.8421052631579
"I7-5600U @ 2.60GHz",0.15,16,-14,17.25,0.00742665428890952,0.000117333137778104,4.48138888888889,1,1,1,1,34116,2.95111111111111,446.336111111111,0.222222222222222,0.444444444444444,18.25
"I7-5600U @ 2.60GHz",0.15,16,-14,23,0.000695157846948573,2.64082310572642e-05,1.07255238095238,1,1,1,1,0,1.28119047619048,22.8571428571429,0.142857142857143,0.166666666666667,10.4047619047619
"I7-5600U @ 2.60GHz",0.15,16,-14,28.75,1.08383324335259e-05,9.28999922873652e-06,3.01861538461538,1,1,1,1,5977.38461538462,5.46153846153846,2022.09233776923,0.384615384615385,0.230769230769231,20.6923076923077
"I7-5600U @ 2.60GHz",0.15,16,-13,5.75,0.000279283993696825,0.000275712587127811,5.016875,1,1,1,1,59703,8.61375,2128.68536375,0.25,0.375,20.8125
"I7-5600U @ 2.60GHz",0.15,16,-13,11.5,0.00084623162251244,1.46787792283164e-05,2.568528,1,1,1,1,6951.84,9.6316,951.71765624,0.2,0.24,13.36
"I7-5600U @ 2.60GHz",0.15,16,-13,17.25,0.0010078626181568,2.09348318311501e-05,2.03648275862069,1,1,1,1,32939.5862068966,2.82137931034483,682.429586482759,0.241379310344828,0.241379310344828,19.7241379310345
"I7-5600U @ 2.60GHz",0.15,16,-13,23,0.000414285122449825,0.000411427983674309,3.59784905660377,1,1,1,1,23428.5283018868,4.73584905660377,3610.23931309434,0.169811320754717,0.320754716981132,10.5094339622642
"I7-5600U @ 2.60GHz",0.15,16,-13,28.75,0.0104587377611664,0.000112638468116834,4.63202564102564,1,1,1,1,5837.94871794872,2.87076923076923,849.020993589744,0.179487179487179,0.230769230769231,11.2051282051282
"I7-5600U @ 2.60GHz",0.15,16,-12,2.3,0.00700463950589224,0.000113896577331581,1.865,1,1,1,1,7193.8625,1.03775,386.317692875,0.1375,0.225,8.8875
"I7-5600U @ 2.60GHz",0.15,16,-12,5.75,0.00411350005452986,0.000381538070217364,3.43694444444444,1,1,1,1,389.833333333333,2.83416666666667,1214.31930338889,0.222222222222222,0.333333333333333,14.2777777777778
"I7-5600U @ 2.60GHz",0.15,16,-12,11.5,0.00250642314236739,0.000754635567870351,1.95178873239437,1,1,1,1,15812.0704225352,2.12549295774648,1021.15198612676,0.169014084507042,0.267605633802817,14.1267605633803
"I7-5600U @ 2.60GHz",0.15,16,-12,17.25,0.00104700950337827,2.17479718802607e-05,0.663197826086957,1,1,1,1,0,1.80804347826087,31.0369565217391,0.152173913043478,0.130434782608696,7.67391304347826
"I7-5600U @ 2.60GHz",0.15,16,-12,23,0.00137948543355456,0.00042523323186896,2.05125,1,1,1,1,3822.21875,2.606875,1113.339526375,0.21875,0.28125,16.5
"I7-5600U @ 2.60GHz",0.15,16,-12,28.75,0.000218571740816773,0.00010571443673491,4.036,1,1,1,1,109695.3,8.625,1895.8032422,0.5,0.7,28.7
"I7-5600U @ 2.60GHz",0.15,16,-11,2.3,0.00787289465355796,0.00114493370524006,8.19859512195122,1,1,1,1,30271.2926829268,8.61219512195122,15003.2056640732,0.195121951219512,0.146341463414634,11.4146341463415
"I7-5600U @ 2.60GHz",0.15,16,-11,5.75,0.00538321574796273,0.000120349962313583,4.88520234604106,1,1,1,1,29439.3318670577,2.99987781036168,1035.71292213685,0.187683284457478,0.283479960899316,12.5386119257087
"I7-5600U @ 2.60GHz",0.15,16,-11,11.5,0.291506519443027,0.289380445176239,4.2751231884058,1,1,1,0.73087,81369.2239130435,3.06870289855072,2485.49828182029,0.242028985507246,0.33695652173913,15.8123188405797
"I7-5600U @ 2.60GHz",0.15,16,-11,17.25,0.00169735475032439,5.00825945342358e-05,5.90452243589744,1,1,1,1,8206.5608974359,5.51176282051282,1009.74894582372,0.278846153846154,0.400641025641026,16.4134615384615
"I7-5600U @ 2.60GHz",0.15,16,-11,23,0.00553278291045183,0.00165430092114397,3.92055443548387,1,1,1,1,20854.5151209677,2.86167338709677,1231.09551400958,0.206653225806452,0.27116935483871,14.616935483871
"I7-5600U @ 2.60GHz",0.15,16,-11,28.75,0.197854190910144,0.196599544900266,4.50758188596491,1,1,1,1,70311.3710526316,6.46164035087719,1983.57202748246,0.300877192982456,0.453508771929825,18.9798245614035
"I7-5600U @ 2.60GHz",0.15,16,-10,2.3,0.796089474836581,0.732265275703767,7.72116438356164,0.53732270990588,0.535479452054795,0.514332191780822,0.620753,52774.1232876712,6.44698630136986,2639.54263432877,0.26027397260274,0.301369863013699,16.1095890410959
"I7-5600U @ 2.60GHz",0.15,16,-10,5.75,1.04278420459017,0.982305919086099,7.29680303030303,1,1,1,0.633893,77184.0303030303,6.52924242424242,2745.69153942424,0.257575757575758,0.333333333333333,15.3636363636364
"I7-5600U @ 2.60GHz",0.15,16,-10,11.5,0.927625177980639,0.839451312800748,7.11195714285714,1,1,1,0.6395,80889.2857142857,6.74314285714286,3784.93253347143,0.257142857142857,0.3,14.6857142857143
"I7-5600U @ 2.60GHz",0.15,16,-10,17.25,1.05411203525297,1.01485825359785,6.80856666666667,1,1,1,0.72378,102777.166666667,7.28,2551.1474284,0.283333333333333,0.3,15.8
"I7-5600U @ 2.60GHz",0.15,16,-10,23,0.764108581398468,0.733028419252614,7.54046617647059,1,1,1,0.6833,90423.9117647059,6.77764705882353,3721.04776541177,0.264705882352941,0.338235294117647,15.5147058823529
"I7-5600U @ 2.60GHz",0.15,16,-10,28.75,1.01621662230374,0.971382125080133,7.3842734375,1,1,1,0.68032,96887.171875,6.8221875,2920.56419373438,0.265625,0.28125,14.59375
"I7-5600U @ 2.60GHz",0.15,16,-9,2.3,2.00518456509305,1.90804540926291,8.289626,0.434614692361935,0.428396801653297,0.406790260999231,0.656403,36803.34,5.4068,2040.76267578,0.26,0.32,14.86
"I7-5600U @ 2.60GHz",0.15,16,-9,5.75,1.70642827543287,1.62345558815107,8.33508196721312,0.700983606557377,0.700655737704918,0.675245901639344,0.60123,61759.3606557377,5.46918032786885,1826.87712922951,0.262295081967213,0.262295081967213,14.9016393442623
"I7-5600U @ 2.60GHz",0.15,16,-9,11.5,1.59078851764625,1.49276003348249,8.41661290322581,1,1,1,0.603191,97887.4838709677,5.42370967741935,4934.86449408065,0.274193548387097,0.258064516129032,16.1774193548387
"I7-5600U @ 2.60GHz",0.15,16,-9,17.25,1.4775304385752,1.4741870033407,3.61338461538462,1,1,1,0.49008,69490.4461538461,3.33153846153846,1125.85414663077,0.230769230769231,0.230769230769231,13.2923076923077
"I7-5600U @ 2.60GHz",0.15,16,-9,23,1.53153622557501,1.52569051280766,3.58104347826087,1,1,1,0.4483,69528.652173913,3.15768115942029,1327.92753623188,0.231884057971014,0.289855072463768,13.231884057971
"I7-5600U @ 2.60GHz",0.15,16,-9,28.75,1.40193704463429,1.3771677286691,11.4088732394366,1,1,1,0.498093,67201.1830985915,4.46084507042254,1178.98942561972,0.225352112676056,0.267605633802817,12.5352112676056
"I7-5600U @ 2.60GHz",0.15,16,-8,2.3,2.11056692215473,1.98114540717335,9.06802238756614,0.386604099589548,0.378417806984651,0.356788104562582,0.593821,27787.3578042328,4.37225198412698,5110.51044120668,0.236441798941799,0.344246031746032,13.4348544973545
"I7-5600U @ 2.60GHz",0.15,16,-8,5.75,2.00688978246949,1.96692515974912,8.45521286885246,0.772689464262585,0.765679181103122,0.726224482844609,0.6247195,63523.6154098361,4.82720983606557,3931.78253393705,0.271147540983607,0.262950819672131,15.1836065573771
"I7-5600U @ 2.60GHz",0.15,16,-8,11.5,1.80541217360959,1.76894723447039,8.6351475464191,1,1,1,0.597827,100976.268832891,4.85302652519894,4035.08099854828,0.268700265251989,0.245623342175066,15.133023872679
"I7-5600U @ 2.60GHz",0.15,16,-8,17.25,1.69418609247864,1.68962466390361,7.35125454545455,1,1,1,0.6367965,89657.5463636364,4.20117272727273,1197.07985262364,0.258181818181818,0.237272727272727,14.3127272727273
"I7-5600U @ 2.60GHz",0.15,16,-8,23,1.88616747700804,1.87662892085558,8.97943733850129,1,1,1,0.627792,113968.316375969,4.95219638242894,3055.03635455749,0.26921834625323,0.20187338501292,14.9935400516796
"I7-5600U @ 2.60GHz",0.15,16,-8,28.75,1.90683732043379,1.87769210170576,8.19201083916084,1,1,1,0.6612815,119815.153846154,5.11279895104895,3307.96285579528,0.28006993006993,0.241083916083916,15.6038461538462
"I7-5600U @ 2.60GHz",0.15,16,-7,2.3,2.1806200703297,2.04463554918527,9.89958700564972,0.397971179028956,0.392640740751645,0.358455304797839,0.613275,29460.6668549906,4.02277966101695,1586.63769788512,0.240866290018832,0.263088512241055,13.7414312617702
"I7-5600U @ 2.60GHz",0.15,16,-7,5.75,2.09095310118658,2.04176824224669,9.09901210653753,0.803887957168829,0.789217121092463,0.717370266844497,0.64379,59647.0487720512,4.66207886544448,2564.04168310809,0.278450363196126,0.188516084399862,15.2308889657558
"I7-5600U @ 2.60GHz",0.15,16,-7,11.5,1.48484218249903,1.45510487955316,7.248,1,1,1,0.7162045,118412.946610169,5.72437288135593,2670.76631292847,0.277118644067797,0.245593220338983,15.2466101694915
"I7-5600U @ 2.60GHz",0.15,16,-7,17.25,1.80366170974069,1.78903485940093,11.3882361355634,1,1,1,0.5407655,89334.5408230634,4.26000110035211,4399.24197994168,0.245488556338028,0.170444542253521,14.900088028169
"I7-5600U @ 2.60GHz",0.15,16,-7,23,1.50036481475097,1.45611383162013,8.72872728007389,1,1,1,0.5954675,101472.960286308,4.89085661510044,4833.8424464873,0.242669129531286,0.223966751327638,14.3790117755715
"I7-5600U @ 2.60GHz",0.15,16,-7,28.75,1.96805378469485,1.93851147162877,9.47599373040752,1,1,1,0.618692,114706.313166144,4.48569592476489,2972.1092432058,0.282915360501567,0.255172413793103,15.7299373040752
"I7-5600U @ 2.60GHz",0.15,16,-6,2.3,2.10108530876573,1.94064296435913,10.9439071252958,0.331529696958433,0.324976544715524,0.308694530753272,0.560836,24935.3358660817,3.68465523249028,2865.20475907887,0.220346389574842,0.225441686139077,12.5021880714418
"I7-5600U @ 2.60GHz",0.15,16,-6,5.75,1.99645804064211,1.95403648260035,9.61683236811614,0.774125693231664,0.765322035847682,0.704280457147315,0.62224725,59684.7214405529,4.5274337007458,2105.68805089783,0.266400468613495,0.222880680212241,14.942916837967
"I7-5600U @ 2.60GHz",0.15,16,-6,11.5,1.52940220056285,1.50933806753642,7.83368025241953,1,1,1,0.614747,95326.8206296707,4.56948189138459,3253.07997689843,0.24753099858352,0.193046164688479,14.0777380977301
"I7-5600U @ 2.60GHz",0.15,16,-6,17.25,1.92135067153833,1.88052379299343,10.3948736008095,1,1,1,0.60364675,106134.673636714,4.42684379493816,2980.29935753022,0.2644384526891,0.199662657124972,14.5391060582991
"I7-5600U @ 2.60GHz",0.15,16,-6,23,1.49768611488414,1.48901235986823,6.8503183397898,1,1,1,0.55480675,93680.2758619492,3.81263125657405,3548.52326580197,0.241656030597672,0.19222610251674,13.7199988027741
"I7-5600U @ 2.60GHz",0.15,16,-6,28.75,1.89868962904647,1.85528310407329,9.51124815711019,1,1,1,0.618318,113105.936751103,4.64405086580087,3030.81343797994,0.269708711100221,0.2348158131177,15.3896022216777
"I7-5600U @ 2.60GHz",0.15,16,-5,2.3,2.15770469702596,2.01735708031035,11.2784705882353,0.398172461126166,0.392292049555597,0.364002164544687,0.604703,45549.2352941177,3.58960784313726,2235.95304843137,0.254901960784314,0.196078431372549,13.8627450980392
"I7-5600U @ 2.60GHz",0.15,16,-5,5.75,1.93245091776047,1.87287911405393,9.948128125,0.696202900717703,0.69261139354067,0.615602987107921,0.580579,53675.09375,4.56140625,6649.32092284375,0.265625,0.234375,14.109375
"I7-5600U @ 2.60GHz",0.15,16,-5,11.5,1.99286701602849,1.94126795465276,9.69444444444444,1,1,1,0.648874,116341.703703704,4.53777777777778,2496.07013166667,0.277777777777778,0.185185185185185,15.0185185185185
"I7-5600U @ 2.60GHz",0.15,16,-5,17.25,2.01358613481524,1.98065432098929,9.60789473684211,1,1,1,0.623692,118272.649122807,4.49526315789474,5001.02727522807,0.280701754385965,0.228070175438596,16.3157894736842
"I7-5600U @ 2.60GHz",0.15,16,-5,23,1.80303753626168,1.80033947661533,5.6947619047619,1,1,1,0.50288,81644.7301587302,2.81015873015873,2914.24603174603,0.222222222222222,0.174603174603175,12.4126984126984
